rt,response,locator,time_elapsed,trial,distractor,target,type,id,file
12778.259999999136,furniture,NA,259534,10,16,E,known,26,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3AZHRG4CU5985OYPL0GT234SPNV301.json
9265.125000001746,animal,NA,270906,11,8,B,known,26,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3AZHRG4CU5985OYPL0GT234SPNV301.json
13827.414999999746,art,NA,286842,12,H,15,unknown,26,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3AZHRG4CU5985OYPL0GT234SPNV301.json
6517.3049999976065,art,NA,294718,13,C,7,unknown,26,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3AZHRG4CU5985OYPL0GT234SPNV301.json
7313.904999999097,insect,NA,303890,14,12,K,known,26,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3AZHRG4CU5985OYPL0GT234SPNV301.json
8485.764999997627,automobile,NA,313484,15,10,I,known,26,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3AZHRG4CU5985OYPL0GT234SPNV301.json
13770.769999999204,transportation,NA,329112,16,11,I,known,26,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3AZHRG4CU5985OYPL0GT234SPNV301.json
4955.129999998433,car,NA,335926,17,6,I,known,26,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3AZHRG4CU5985OYPL0GT234SPNV301.json
7593.570000000938,art,NA,345377,18,I,9,unknown,26,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3AZHRG4CU5985OYPL0GT234SPNV301.json
10375,bird,NA,60679,1,practiceDistractor1,practiceTarget1,practice,38,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3LRKMWOKB66GMR8WLUFGPS2M1GE2ZH.json
6596.999999999753,flight,NA,69390,2,practiceDistractor2,practiceTarget2,practice,38,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3LRKMWOKB66GMR8WLUFGPS2M1GE2ZH.json
70587.99999999975,29,NA,146059,3,G,15,unknown,38,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3LRKMWOKB66GMR8WLUFGPS2M1GE2ZH.json
11750,sun flower,NA,160922,4,9,L,known,38,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3LRKMWOKB66GMR8WLUFGPS2M1GE2ZH.json
8694.999999999709,toy,NA,171480,5,A,5,unknown,38,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3LRKMWOKB66GMR8WLUFGPS2M1GE2ZH.json
7322.999999998516,cup,NA,180664,6,11,M,known,38,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3LRKMWOKB66GMR8WLUFGPS2M1GE2ZH.json
31298.99999999907,sleeper,NA,215076,7,C,7,unknown,38,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3LRKMWOKB66GMR8WLUFGPS2M1GE2ZH.json
5409.999999999825,toy,NA,222347,8,H,7,unknown,38,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3LRKMWOKB66GMR8WLUFGPS2M1GE2ZH.json
5565.999999998894,toy,NA,230523,9,N,7,unknown,38,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3LRKMWOKB66GMR8WLUFGPS2M1GE2ZH.json
4497.999999999593,cat,NA,235883,10,7,B,known,38,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3LRKMWOKB66GMR8WLUFGPS2M1GE2ZH.json
3554.0000000000873,pen,NA,240299,11,8,D,known,38,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3LRKMWOKB66GMR8WLUFGPS2M1GE2ZH.json
9179.999999998487,antana,NA,250842,12,J,12,unknown,38,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3LRKMWOKB66GMR8WLUFGPS2M1GE2ZH.json
7103.0000000009895,blower,NA,259554,13,I,10,unknown,38,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3LRKMWOKB66GMR8WLUFGPS2M1GE2ZH.json
4168.999999999825,ring,NA,266835,14,2,F,known,38,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3LRKMWOKB66GMR8WLUFGPS2M1GE2ZH.json
4342.999999998894,chair,NA,272290,15,4,E,known,38,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3LRKMWOKB66GMR8WLUFGPS2M1GE2ZH.json
6671.000000000291,chair,NA,280572,16,6,E,known,38,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3LRKMWOKB66GMR8WLUFGPS2M1GE2ZH.json
3691.0000000006985,chair,NA,285875,17,16,E,known,38,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3LRKMWOKB66GMR8WLUFGPS2M1GE2ZH.json
8400.999999999825,pillow,NA,297387,18,E,3,unknown,38,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3LRKMWOKB66GMR8WLUFGPS2M1GE2ZH.json
4568.90499999281,bird,NA,65042,1,practiceDistractor1,practiceTarget1,practice,25,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3M1CVSFP61UWD229BDPI4H9G81KQAH.json
4594.964999996591,plane,NA,72744,2,practiceDistractor2,practiceTarget2,practice,25,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3M1CVSFP61UWD229BDPI4H9G81KQAH.json
11369.490000011865,rubber bulb,NA,88511,3,C,10,unknown,25,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3M1CVSFP61UWD229BDPI4H9G81KQAH.json
13231.700000003912,jewelry ring,NA,104349,4,12,F,known,25,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3M1CVSFP61UWD229BDPI4H9G81KQAH.json
6240.189999982249,not a pen,NA,111444,5,D,3,unknown,25,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3M1CVSFP61UWD229BDPI4H9G81KQAH.json
3625.62499998603,chair,NA,115926,6,6,E,known,25,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3M1CVSFP61UWD229BDPI4H9G81KQAH.json
7173.340000008466,not the cat,NA,126204,7,B,16,unknown,25,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3M1CVSFP61UWD229BDPI4H9G81KQAH.json
5962.845000001835,not the die,NA,133771,8,H,16,unknown,25,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3M1CVSFP61UWD229BDPI4H9G81KQAH.json
4926.145000004908,not the tree,NA,141804,9,J,16,unknown,25,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3M1CVSFP61UWD229BDPI4H9G81KQAH.json
3410.054999985732,flower,NA,147321,10,16,L,known,25,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3M1CVSFP61UWD229BDPI4H9G81KQAH.json
3671.9499999890104,crab,NA,152100,11,4,N,known,25,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3M1CVSFP61UWD229BDPI4H9G81KQAH.json
4566.940000018803,not the car,NA,158523,12,I,2,unknown,25,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3M1CVSFP61UWD229BDPI4H9G81KQAH.json
4236.899999988964,blocks,NA,163615,13,A,15,unknown,25,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3M1CVSFP61UWD229BDPI4H9G81KQAH.json
2767.905000015162,fork,NA,168237,14,8,G,known,25,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3M1CVSFP61UWD229BDPI4H9G81KQAH.json
3729.014999989886,butterfly,NA,173073,15,11,K,known,25,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3M1CVSFP61UWD229BDPI4H9G81KQAH.json
3887.399999977788,butterfly,NA,179065,16,7,K,known,25,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3M1CVSFP61UWD229BDPI4H9G81KQAH.json
11697.205000004033,butterfly,NA,192618,17,9,K,known,25,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3M1CVSFP61UWD229BDPI4H9G81KQAH.json
9622.9099999764,not the butterfly,NA,204097,18,K,5,unknown,25,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3M1CVSFP61UWD229BDPI4H9G81KQAH.json
39400.58500000305,bird,NA,112875,1,practiceDistractor1,practiceTarget1,practice,14,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3QECW5O0KIQCZCIKXLSW1B4H0UJ5T5.json
5817.145000000892,plane,NA,121799,2,practiceDistractor2,practiceTarget2,practice,14,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3QECW5O0KIQCZCIKXLSW1B4H0UJ5T5.json
9127.159999996366,flower toy,NA,133698,3,I,8,unknown,14,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3QECW5O0KIQCZCIKXLSW1B4H0UJ5T5.json
4205.630000004021,butterfly,NA,139758,4,6,K,known,14,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3QECW5O0KIQCZCIKXLSW1B4H0UJ5T5.json
4108.28500000207,sandal,NA,145222,5,G,7,unknown,14,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3QECW5O0KIQCZCIKXLSW1B4H0UJ5T5.json
3235.255000006873,pen,NA,149813,6,5,D,known,14,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3QECW5O0KIQCZCIKXLSW1B4H0UJ5T5.json
7199.780000002647,black toy thing,NA,160116,7,B,11,unknown,14,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3QECW5O0KIQCZCIKXLSW1B4H0UJ5T5.json
3833.699999995588,black toy thing,NA,167055,8,N,11,unknown,14,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3QECW5O0KIQCZCIKXLSW1B4H0UJ5T5.json
3783.0049999975017,black toy thing,NA,172694,9,E,11,unknown,14,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3QECW5O0KIQCZCIKXLSW1B4H0UJ5T5.json
3201.984999999695,ring,NA,178003,10,11,F,known,14,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3QECW5O0KIQCZCIKXLSW1B4H0UJ5T5.json
3489.1000000061467,flower,NA,183096,11,10,L,known,14,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3QECW5O0KIQCZCIKXLSW1B4H0UJ5T5.json
6520.509999994829,drum toy,NA,190472,12,A,12,unknown,14,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3QECW5O0KIQCZCIKXLSW1B4H0UJ5T5.json
5372.875000000931,blimp toy,NA,197950,13,H,16,unknown,14,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3QECW5O0KIQCZCIKXLSW1B4H0UJ5T5.json
3148.815000000468,tree,NA,203204,14,4,J,known,14,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3QECW5O0KIQCZCIKXLSW1B4H0UJ5T5.json
2867.57999999827,cup,NA,207676,15,2,M,known,14,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3QECW5O0KIQCZCIKXLSW1B4H0UJ5T5.json
2630.844999999681,cup,NA,211412,16,1,M,known,14,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3QECW5O0KIQCZCIKXLSW1B4H0UJ5T5.json
2508.765000005951,cup,NA,215276,17,9,M,known,14,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3QECW5O0KIQCZCIKXLSW1B4H0UJ5T5.json
8701.030000003811,grey cube things,NA,225832,18,M,15,unknown,14,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3QECW5O0KIQCZCIKXLSW1B4H0UJ5T5.json
22311.000000016065,bird,NA,296575,1,practiceDistractor1,practiceTarget1,practice,40,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3WEV0KO0ONH6OPKYNR5PPIWNBS2SDA.json
11646.000000007916,Aeroplane,NA,309327,2,practiceDistractor2,practiceTarget2,practice,40,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3WEV0KO0ONH6OPKYNR5PPIWNBS2SDA.json
6697.000000014668,Pen,NA,320041,3,D,6,unknown,40,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3WEV0KO0ONH6OPKYNR5PPIWNBS2SDA.json
9263.000000006286,ring,NA,330159,4,8,F,known,40,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3WEV0KO0ONH6OPKYNR5PPIWNBS2SDA.json
23725.99999999511,crab,NA,355242,5,N,10,unknown,40,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3WEV0KO0ONH6OPKYNR5PPIWNBS2SDA.json
7571.0000000253785,flower,NA,364175,6,4,L,known,40,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3WEV0KO0ONH6OPKYNR5PPIWNBS2SDA.json
25782.00000000652,cat,NA,391813,7,B,11,unknown,40,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3WEV0KO0ONH6OPKYNR5PPIWNBS2SDA.json
10061.000000016065,tree,NA,403978,8,J,11,unknown,40,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3WEV0KO0ONH6OPKYNR5PPIWNBS2SDA.json
4660.0000000034925,apple,NA,409743,9,A,11,unknown,40,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3WEV0KO0ONH6OPKYNR5PPIWNBS2SDA.json
8760.000000009313,car,NA,420609,10,11,I,known,40,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3WEV0KO0ONH6OPKYNR5PPIWNBS2SDA.json
39826.00000000093,dice,NA,461289,11,12,H,known,40,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3WEV0KO0ONH6OPKYNR5PPIWNBS2SDA.json
20960.000000020955,cup,NA,484355,12,M,7,unknown,40,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3WEV0KO0ONH6OPKYNR5PPIWNBS2SDA.json
5105.000000010477,shoe,NA,492065,13,C,9,unknown,40,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3WEV0KO0ONH6OPKYNR5PPIWNBS2SDA.json
5190.999999991618,chair,NA,500364,14,3,E,known,40,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3WEV0KO0ONH6OPKYNR5PPIWNBS2SDA.json
5641.999999992549,spoon,NA,509112,15,5,G,known,40,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3WEV0KO0ONH6OPKYNR5PPIWNBS2SDA.json
4507.00000001234,spoon,NA,515228,16,2,G,known,40,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3WEV0KO0ONH6OPKYNR5PPIWNBS2SDA.json
5815.000000002328,spoon,NA,522651,17,15,G,known,40,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3WEV0KO0ONH6OPKYNR5PPIWNBS2SDA.json
15527.999999991152,blimp,NA,539034,18,G,16,unknown,40,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3ZLW647WALKCFE39ALF5X72G8FR32J-3WEV0KO0ONH6OPKYNR5PPIWNBS2SDA.json
